recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,written_during_early_access,comment_count,steam_purchase,received_for_free
222619618,english,Great battling mechanics. Dark humour. Feels like a proper adventure.,1775426545,1775426545,True,0,0,0.5,False,0,True,False
222612871,english,"Lost my honour run to my own hubris and not checking whether an enemy would explode in fire, poison or deathfog - take a wild guess - and yet while I'm disappointed in myself, I don't think I've been this excited to start up another run of something with the length of Original Sin 2 in a while

If you're on the edge of deciding whether or not to dip in - either as your first Larian game or coming from BG3 - I don't think I could recommend it more, the depth of lore and story in the game as well as the dialogue you can have with other characters - both people and animals - just hits differently and feels almost more coherent than some of the work that Larian did for BG3

I think my only real question is how the hell did Borislav get away with using the same soundtrack from Original Sin 2 in Baldur's Gate 3?",1775420404,1775420404,True,0,0,0.5,False,0,True,False
222572949,english,"Lots of fun, The first non-tutorial area takes more time, than most entire games. Highly recommend.",1775387964,1775387964,True,0,0,0.5,False,0,True,False
222572589,english,Complicated mechanics that make every fight different. Every fight feels rewarding. The characters are interesting. This one will be replayed multiple times.,1775387605,1775387605,True,0,0,0.5,False,0,True,False
222559615,english,"Game's amazing. Surfaces and air mechanics are superb. Buildcrafting is incredible. Story is fine, bnut you're here for gameplay tbqh.

It's incredibly fun with 4 people, and it's great for anyone that likes more strategy than DA:O",1775373098,1775373098,True,0,0,0.5,False,0,True,False
222537921,english,"Played through BG3 and DOS1 before playing this one.
Where should I start ?
This game is more balanced than the first one while still being challenging, in a good way.
The story is as good as BG3 while being more ""mature"". The world is rich and feels very complete.
The battle system and character building mechanics are great ! The concept is ""simpler"" than BG3 while still offering a very large pool of skills and ways to build an unique character.
Long story short : This is a very good game.",1775346298,1775346298,True,0,0,0.5,False,0,True,False
222481640,english,"north by north chest, runs great on linux and IGPU",1775298185,1775298185,True,0,0,0.5,False,0,True,False
222441343,english,"Great cRPG. Cannot stop playing it years after the release. If you suffer from post-BG3 void, you should take a look",1775251900,1775251900,True,0,0,0.5,False,0,True,False
222429359,english,"Fantastic RPG. I played BG3 first, so it was fun to see the predecessor to one of the best RPGs ever. I think OS2 is lacking in several areas compared to Larian's follow up, but judging it by itself, it is definitely worth a playthrough and I will likely play it again.",1775241961,1775241961,True,0,0,0.5,False,0,True,False
222411704,english,"only played this after BG3, it's not as good, but still a very good game. can't wait for the next one.",1775228039,1775228039,True,0,0,0.5,False,0,True,False
222401735,english,"One of my favorite games. I come back to it every other year or so, and still having a blast every single time. 

- Companions, world, NPCs, all feel alive. Interesting as well. I still enjoy talking to them, even after the 5th playthrough.
- The Game has its own combat system, and it's superb. Ever wanted to play a gut flinging necro witch without constantly being frowned at? Here's your chance. Just be careful to not drown the whole map in blood and viscera. Or maybe do that. Your choice. 
- Balance is everything. No matter how bulletproof your tactics seem: There'll always be a bigger fish to challenge you. As long as you leave them barrels where they belong, there's almost no chance to cheese the important fights. 
- Player freedom is everything. You really can roleplay the way you want to in this game. It'll show you the consequences but won't punish your progress in the long run. 

I could go on and on about this game but the truth is: Just try it yourself. If you like BG3, give this a shot. Nearly everything that was great about BG (minus the curscenes) you'll find here as well. I'm really looking forward to DOS3 in the meantime.",1775219373,1775219373,True,0,0,0.5,False,0,True,False
